Battery_Health_Score,Reported_Issues,Brake_Condition_Worn Out,Battery_Failure,Tire_Health_Score,engine_stress,Battery_Status_Weak,Need_Maintenance
0.3,4,False,0,-0.16,3347734.4,False,1
0.6,1,False,1,-0.09,2949103.36,True,1
0.3,5,False,0,0.27,6474240.99,False,1
0.2,2,False,0,-0.33,4443350.1,False,0
0.4,5,True,1,-0.13,7066521.840000001,True,1
0.6,0,False,1,-0.37,5387993.5200000005,True,1
0.2,0,True,0,-0.34,4166222.4,False,1
0.0,5,False,0,0.17,4933031.95,False,1
0.5,1,False,0,0.52,5403484.22,False,1
0.1,1,False,1,0.53,3461694.37,True,1
0.0,3,True,0,-0.13,4014100.2,False,1
0.4,0,False,0,0.44,3608093.19,False,1
-0.1,5,True,1,0.03,5437769.22,True,1
0.2,3,False,1,-0.36,5531051.1,True,1
0.1,4,True,0,0.09,3179148.42,False,1
-0.2,5,True,1,-0.39,5348735.68,True,1
0.2,4,False,0,-0.29,7757830.45,False,1
0.2,5,False,1,-0.08,3203095.62,True,1
0.5,5,True,0,-0.32,4702912.96,False,1
-0.2,4,False,0,-0.26,4652068.86,False,1
0.0,2,False,0,-0.29,5047065.9,False,1
0.9,2,False,0,-0.39,5984792.449999999,False,0
0.4,3,True,0,-0.63,6323259.899999999,False,1
0.1,3,True,0,-0.39,3828964.77,False,1
-0.3,5,False,0,-0.56,6677014.08,False,1
-0.3,5,True,1,-0.18,4263448.0200000005,True,1
0.3,4,True,0,0.45,3156713.7,False,1
0.6,5,False,1,0.51,4510333.75,True,1
0.9,0,False,0,-0.19,3369429.9799999995,False,0
0.7,0,False,0,-0.06,6673157.029999999,False,0
0.4,2,False,0,0.41,2638238.4000000004,False,0
0.2,5,False,0,0.67,3241445.25,False,1
-0.1,0,False,1,-0.26,4856379.92,True,1
0.5,2,False,0,-0.18,3150696.7600000002,False,1
0.5,3,False,1,-0.37,4096610.02,True,1
0.5,1,True,1,-0.01,6308819.6,True,1
0.0,0,False,0,-0.21,3511941.7600000002,False,0
-0.2,2,False,0,-0.21,3990999.5999999996,False,1
0.7,2,False,0,-0.15,3076335.34,False,0
0.3,0,True,1,0.61,2314503.75,True,1
0.3,1,False,0,0.71,3284312.3,False,0
-0.3,5,False,1,-0.56,5095175.69,True,1
-0.2,1,True,1,-0.38,5067994.09,True,1
0.3,1,True,0,-0.06,2324296.98,False,1
0.5,4,True,0,-0.42,4060723.8400000003,False,1
0.4,4,False,1,-0.51,4552847.359999999,True,1
0.5,0,False,1,0.38,3197220.8699999996,True,1
-0.1,2,False,1,-0.55,6546049.08,True,1
0.6,0,False,0,-0.2,3076938.48,False,0
0.1,5,False,0,-0.39,4003815.28,False,1
0.4,4,False,1,0.37,3203942.82,True,1
-0.1,2,True,0,-0.51,4718448.03,False,1
-0.3,3,False,0,-0.23,3597763.1999999997,False,1
0.2,5,True,1,-0.51,5402115.84,True,1
0.4,5,False,0,-0.14,3176858.2399999998,False,1
0.5,2,False,1,0.48,3587977.6399999997,True,1
0.1,0,False,0,0.78,2853670.36,False,1
0.5,0,False,1,0.48,2666375.03,True,1
0.1,1,True,0,-0.61,7199636.18,False,1
0.2,3,True,0,0.16,4312446.6,False,1
-0.2,2,False,0,0.2,3135590.9,False,1
0.2,5,True,1,0.5,3644195.6999999997,True,1
0.1,0,False,1,-0.24,4233956.53,True,1
-0.1,5,False,0,-0.01,3513070.4400000004,False,1
-0.1,1,False,1,-0.27,3287487.5,True,1
0.9,0,False,0,0.38,4608332.85,False,0
0.6,5,False,0,-0.25,3050028.16,False,1
0.6,2,False,1,-0.51,6623295.28,True,1
0.2,2,False,0,-0.11,3072538.56,False,0
0.7,1,False,0,-0.21,3091499.13,False,0
0.0,1,True,0,-0.15,3281054.4,False,1
0.1,3,False,1,0.25,4366483.600000001,True,1
0.3,0,True,0,0.12,5779806.52,False,1
-0.1,4,False,1,0.1,7262919.46,True,1
0.6,3,True,0,-0.27,7585984.05,False,1
0.5,5,False,0,-0.32,3897224.0999999996,False,1
0.2,3,False,0,-0.32,3739812.34,False,1
0.0,0,True,0,-0.35,5515286.279999999,False,1
0.0,5,False,1,0.26,3032434.44,True,1
0.4,5,False,1,-0.37,4052710.5999999996,True,1
0.8,2,False,0,0.2,3495320.5,False,0
0.6,0,True,0,0.55,2867205.42,False,1
-0.2,3,False,0,0.08,7247903.9399999995,False,1
0.2,3,True,0,-0.1,3423628.0500000003,False,1
0.1,2,False,0,-0.17,6748765.399999999,False,0
0.4,3,False,0,-0.18,3375726.5500000003,False,1
0.0,2,True,0,0.31,2976961.13,False,1
0.2,1,False,0,-0.06,2880567.9699999997,False,0
-0.2,2,False,1,-0.23,3960898.0,True,1
0.6,0,True,1,0.49,3284259.12,True,1
-0.2,2,True,0,-0.34,5430377.699999999,False,1
0.3,3,False,0,0.06,5314143.93,False,0
0.4,4,False,0,0.16,5598197.28,False,1
0.7,1,False,0,-0.08,2171124.48,False,0
0.5,2,False,0,0.43,2446108.7800000003,False,1
0.0,2,True,1,0.49,2857757.1999999997,True,1
0.4,3,False,1,-0.49,4298084.7,True,1
0.4,0,False,1,-0.57,6608035.98,True,1
0.6,1,False,1,0.01,5556080.619999999,True,1
-0.3,1,True,0,-0.01,5116456.26,False,1
-0.3,4,False,0,-0.33,5379546.899999999,False,1
0.4,0,False,0,0.21,7681849.970000001,False,0
0.2,0,True,0,0.14,5508437.109999999,False,1
0.3,4,False,0,-0.09,3252065.2,False,1
0.1,5,True,0,-0.58,6457396.859999999,False,1
0.9,0,False,0,-0.27,5028170.95,False,0
0.5,0,True,1,-0.01,5621938.2,True,1
-0.1,3,False,1,-0.23,3181605.2399999998,True,1
0.5,0,True,0,0.61,2738721.44,False,1
0.1,2,False,0,-0.64,5759565.9,False,1
0.2,2,False,0,0.14,6194951.91,False,0
-0.3,1,False,1,0.07,5995241.77,True,1
0.5,5,False,0,-0.03,6914006.470000001,False,1
0.4,3,False,1,-0.02,6289577.7,True,1
0.0,0,False,0,-0.25,4551869.3,False,0
-0.1,5,True,0,-0.37,4853809.32,False,1
0.5,1,True,0,-0.22,6557183.010000001,False,1
-0.2,4,False,1,0.39,5207550.24,True,1
-0.1,4,False,0,0.36,5214589.25,False,1
0.5,5,True,0,0.39,3533258.2399999998,False,1
0.4,4,False,0,0.41,2918343.3600000003,False,1
0.0,5,False,0,0.5,2646185.66,False,1
-0.3,1,True,1,-0.21,3397582.2600000002,True,1
0.6,3,False,1,-0.45,5685567.75,True,1
-0.2,0,True,1,-0.23,6927390.55,True,1
0.6,3,False,0,-0.22,3882832.48,False,1
0.4,3,False,0,0.03,2767162.08,False,1
-0.1,4,False,0,0.1,5567843.220000001,False,1
0.1,5,False,1,0.14,6868403.58,True,1
0.6,3,False,0,0.41,2874679.27,False,1
0.2,1,True,0,-0.54,5621986.090000001,False,1
-0.3,1,False,0,0.07,6822107.26,False,1
0.5,4,False,1,-0.12,4058674.9000000004,True,1
0.0,4,False,1,-0.53,4319209.14,True,1
0.0,1,False,0,0.69,3973763.34,False,0
0.6,0,True,1,-0.6,5446082.8100000005,True,1
0.4,3,True,0,-0.17,7543253.25,False,1
0.1,3,False,1,0.24,5806763.08,True,1
0.0,0,False,0,0.17,2727277.56,False,1
0.8,2,False,0,0.5,3888942.12,False,0
0.1,0,True,1,-0.0,4481375.14,True,1
0.3,3,True,1,0.11,6683082.48,True,1
0.0,3,False,0,0.13,4032358.89,False,0
0.9,1,False,0,0.19,3506488.8,False,0
0.6,5,False,0,0.56,4091642.9400000004,False,1
-0.2,4,False,0,-0.27,4832268.84,False,1
0.7,1,False,0,0.36,4717169.100000001,False,0
0.6,1,True,0,-0.06,5823886.350000001,False,1
0.6,1,False,0,0.38,3461241.14,False,0
0.2,5,False,0,-0.24,7933566.340000001,False,1
0.1,2,False,1,-0.08,6093178.930000001,True,1
0.5,0,False,0,-0.32,4828916.7,False,0
0.5,5,True,1,-0.49,5760783.5,True,1
0.6,5,False,0,-0.55,7063498.8,False,1
-0.2,1,True,0,0.28,3237907.0500000003,False,1
0.5,2,True,0,-0.06,2594786.67,False,1
-0.1,4,False,0,-0.2,4044495.84,False,1
0.2,4,False,1,-0.26,4215473.48,True,1
0.5,2,True,0,0.3,3950340.52,False,1
0.5,1,False,0,0.14,4809304.26,False,0
0.5,2,False,0,-0.06,2692530.72,False,1
0.1,4,False,0,-0.11,3349886.4,False,1
-0.2,1,True,0,-0.34,4761076.32,False,1
-0.2,5,False,1,-0.59,6349724.64,True,1
-0.3,2,True,0,-0.43,4855340.43,False,1
-0.3,5,False,0,0.46,3819879.0999999996,False,1
0.4,2,True,0,-0.42,6853920.0,False,1
0.3,2,True,0,-0.31,4074873.5199999996,False,1
-0.3,5,False,0,0.4,4668591.83,False,1
0.0,1,True,0,0.64,3349391.9299999997,False,1
0.0,0,False,0,-0.43,4440098.28,False,0
0.2,3,False,0,-0.04,5485003.04,False,1
0.6,2,False,0,-0.1,2732066.1,False,1
0.2,2,True,0,-0.56,7190878.45,False,1
0.4,3,False,1,-0.38,5010702.300000001,True,1
-0.3,2,False,0,-0.27,3659803.01,False,1
0.1,3,False,0,-0.16,7339107.72,False,1
0.2,0,False,0,0.33,5311021.92,False,0
0.3,5,False,0,0.05,7428891.2,False,1
0.4,4,True,0,-0.39,4302689.69,False,1
0.2,2,False,1,-0.41,4608132.7,True,1
0.0,1,False,1,-0.09,2848175.04,True,1
-0.2,4,False,0,-0.24,4049307.0800000005,False,1
0.4,1,False,0,-0.4,5194854.08,False,0
0.6,5,False,0,-0.61,5649172.199999999,False,1
0.2,3,False,1,0.17,5292952.56,True,1
0.5,3,True,0,0.23,5345393.840000001,False,1
-0.3,1,True,1,-0.15,2856555.0,True,1
0.9,1,False,0,-0.47,5441175.949999999,False,0
0.2,3,False,0,-0.41,5150032.0,False,1
-0.3,0,False,1,-0.45,6471904.890000001,True,1
0.3,5,True,1,-0.5,5128743.46,True,1
0.6,2,False,0,0.39,4288563.4,False,0
0.6,4,False,0,0.1,3915285.0200000005,False,1
0.2,4,False,1,0.55,3269955.1100000003,True,1
0.2,3,False,1,0.37,3634254.38,True,1
0.6,5,False,1,-0.61,7156793.279999999,True,1
0.5,0,False,0,0.41,3098662.2,False,0
0.0,3,False,0,-0.64,7260385.66,False,1
0.8,1,False,0,-0.2,7958275.199999999,False,0
-0.2,1,True,0,0.34,3564610.4699999997,False,1
-0.1,3,True,1,0.27,4544088.78,True,1
0.1,2,False,1,-0.41,4790000.32,True,1
0.4,3,True,0,-0.34,3566447.4999999995,False,1
0.4,0,True,0,0.05,3757398.04,False,1
0.3,3,True,1,-0.29,4838617.4399999995,True,1
0.0,4,True,1,-0.56,6686703.5,True,1
0.2,0,True,1,0.1,8081418.45,True,1
0.2,5,True,0,-0.36,5185254.84,False,1
0.3,3,False,0,-0.5,4884753.72,False,1
0.5,2,True,0,0.28,4535007.680000001,False,1
0.5,1,False,0,-0.54,7017871.92,False,1
-0.2,2,True,0,-0.34,5803754.22,False,1
-0.2,0,True,0,-0.13,3704227.4400000004,False,1
-0.2,2,False,1,-0.28,3556186.0100000002,True,1
0.6,3,True,0,-0.4,5458868.3,False,1
-0.3,5,True,0,-0.09,8510797.41,False,1
0.5,4,False,0,0.19,5403871.8,False,1
-0.2,5,True,0,0.18,6134291.3,False,1
0.2,5,False,0,0.36,4128377.2399999998,False,1
0.0,4,False,0,-0.13,3186164.31,False,1
0.4,0,False,0,-0.65,6159188.5,False,0
0.4,3,True,1,-0.41,6082448.58,True,1
0.5,0,False,0,-0.59,5376188.95,False,0
-0.2,5,False,0,-0.24,4999592.52,False,1
0.1,4,True,1,0.63,2885591.29,True,1
0.4,4,False,0,-0.65,8141391.390000001,False,1
0.4,1,False,1,0.21,5026747.529999999,True,1
0.2,3,True,1,-0.26,3876817.5,True,1
0.2,1,True,0,0.25,5542439.65,False,1
0.2,5,True,0,-0.1,2690523.59,False,1
0.3,3,False,0,-0.23,6000875.48,False,1
0.4,3,True,0,-0.21,6851049.69,False,1
0.4,2,False,0,-0.18,3285478.44,False,0
0.1,5,False,1,-0.18,3012502.1,True,1
0.6,2,False,0,0.21,6609759.97,False,1
0.4,0,True,0,-0.49,5160061.04,False,1
0.6,1,True,1,-0.07,6398871.74,True,1
0.0,1,True,0,-0.28,4955194.51,False,1
-0.3,4,False,0,-0.65,8141679.36,False,1
0.3,0,True,0,0.3,3510295.2800000003,False,1
0.3,2,True,0,0.24,5260906.86,False,1
0.5,0,False,0,-0.2,7084967.5,False,0
0.2,2,False,0,-0.26,6195033.6,False,1
-0.3,0,True,0,-0.32,4737507.5,False,1
-0.1,4,False,1,0.48,3699948.74,True,1
-0.1,1,False,0,-0.36,7534111.04,False,1
0.5,4,True,0,-0.21,3321639.9299999997,False,1
0.3,4,False,0,-0.5,5385489.65,False,1
-0.1,4,False,0,0.48,5856928.45,False,1
0.6,0,False,1,-0.59,5967968.05,True,1
0.4,0,False,0,-0.36,5899857.96,False,0
0.3,4,False,1,-0.63,5678013.600000001,True,1
0.7,1,False,0,-0.25,3875525.92,False,0
0.5,1,True,0,0.71,3051230.52,False,1
0.1,2,False,1,0.02,5607244.16,True,1
-0.3,5,False,1,0.39,3337659.0000000005,True,1
0.1,3,True,0,-0.53,4708824.48,False,1
0.4,1,False,0,0.15,8393381.28,False,0
-0.2,0,True,0,0.24,5169429.46,False,1
0.6,1,False,0,-0.21,4020178.2,False,0
0.6,0,False,0,-0.1,3327134.2199999997,False,0
0.5,0,True,0,-0.41,4397314.600000001,False,1
-0.1,3,False,0,-0.42,4599457.2,False,1
0.0,3,False,0,0.63,2866242.6500000004,False,1
0.1,5,False,0,-0.42,6267683.1,False,1
0.2,2,True,0,0.38,5567430.47,False,1
0.3,4,False,0,-0.55,5064268.0,False,1
-0.2,2,True,0,-0.55,4623505.03,False,1
0.2,3,False,0,-0.23,3715438.6500000004,False,1
0.1,0,False,0,-0.07,2406435.72,False,0
0.8,1,False,0,0.11,6692079.43,False,0
0.2,3,True,0,0.26,4010667.21,False,1
0.7,0,False,0,-0.05,2561439.42,False,0
-0.3,5,False,0,-0.37,5453680.58,False,1
0.2,4,False,0,-0.08,2743877.22,False,1
0.4,2,False,0,0.4,3025326.72,False,0
-0.2,4,False,1,0.16,4772416.32,True,1
0.6,3,True,0,-0.02,8330207.28,False,1
0.1,0,False,1,-0.53,5377929.2,True,1
0.6,0,False,1,-0.13,5686404.58,True,1
-0.3,4,True,0,-0.25,8275644.36,False,1
0.8,0,False,0,-0.44,5678658.63,False,0
0.6,1,False,1,-0.17,2965796.8,True,1
0.1,2,True,1,-0.28,3951901.2,True,1
0.5,4,False,0,-0.44,5843496.12,False,1
0.4,2,False,1,-0.33,4222309.04,True,1
0.6,4,True,0,0.45,5692493.399999999,False,1
0.9,1,False,0,-0.45,5275906.24,False,0
0.6,5,True,0,-0.08,7776272.04,False,1
0.6,4,False,1,0.18,7353941.600000001,True,1
0.0,5,True,0,-0.64,6865636.41,False,1
0.5,1,False,0,0.69,3354576.54,False,0
0.2,1,False,0,0.21,4896158.399999999,False,0
0.3,4,True,0,-0.2,4905956.82,False,1
0.1,4,False,0,-0.12,2556800.0,False,1
0.6,2,False,0,0.1,4163924.3400000003,False,0
0.6,4,False,1,-0.5,4785694.65,True,1
0.4,0,False,0,-0.46,6259778.55,False,0
0.6,2,False,0,-0.11,3168078.2399999998,False,1
0.8,0,False,0,-0.43,5818301.0,False,0
0.5,4,False,0,0.67,2792661.65,False,1
0.5,3,False,0,-0.43,6286975.46,False,1
0.0,3,False,1,0.1,7354569.699999999,True,1
0.3,1,True,0,0.26,4477595.36,False,1
0.0,4,False,0,-0.06,5434979.83,False,1
-0.1,4,False,1,-0.43,5194279.68,True,1
-0.1,3,False,0,0.15,5064579.239999999,False,1
0.2,5,True,1,-0.5,5910887.07,True,1
0.0,2,True,0,-0.17,3918967.2,False,1
0.4,3,True,0,-0.24,3227263.84,False,1
0.4,3,True,0,-0.5,4868805.899999999,False,1
0.6,1,False,1,-0.52,4300086.0,True,1
-0.2,3,False,0,-0.52,5042394.17,False,1
0.2,5,True,0,-0.18,3812416.79,False,1
0.3,0,False,0,0.17,4045707.88,False,1
0.1,2,False,0,-0.36,4000026.24,False,1
0.3,2,False,1,0.23,2474438.4,True,1
0.6,1,False,0,0.27,2817129.6999999997,False,0
0.8,0,False,0,-0.58,7530297.600000001,False,0
0.0,1,False,0,0.37,4193396.5799999996,False,0
0.3,3,True,1,0.08,4969214.0,True,1
-0.3,4,True,1,-0.13,8175909.28,True,1
-0.2,5,False,0,-0.16,7823488.0200000005,False,1
0.6,3,False,0,-0.43,5037502.9399999995,False,1
0.4,2,False,1,-0.55,5619040.27,True,1
-0.3,4,False,0,-0.57,6340753.62,False,1
0.4,3,True,0,0.03,6558318.9,False,1
0.3,0,True,0,-0.32,4606914.12,False,1
-0.1,2,False,0,0.56,2453760.5399999996,False,1
0.5,2,False,1,-0.04,4685281.23,True,1
0.1,5,False,0,0.56,4135737.28,False,1
-0.1,4,False,0,-0.09,5496081.78,False,1
-0.1,3,False,0,-0.47,4962814.6,False,1
0.2,1,False,1,-0.25,4092986.4000000004,True,1
0.8,1,False,0,0.05,4952745.180000001,False,0
0.3,2,False,1,0.15,3705779.3600000003,True,1
0.4,1,True,1,-0.55,6785605.75,True,1
0.2,1,True,0,-0.13,8633696.540000001,False,1
0.4,5,False,0,-0.1,2937292.81,False,1
0.3,0,False,0,0.53,3454137.89,False,0
0.5,5,False,0,0.37,3438032.67,False,1
0.4,4,True,0,-0.49,4638452.43,False,1
0.1,5,False,1,-0.18,5985358.56,True,1
-0.2,4,False,1,-0.09,8689166.64,True,1
0.2,4,True,0,-0.16,6181277.32,False,1
0.4,5,False,0,0.38,3484117.2800000003,False,1
0.0,1,False,1,0.31,5318546.56,True,1
0.5,2,True,0,-0.56,5381978.89,False,1
-0.3,4,False,1,-0.55,5158933.2,True,1
-0.2,4,False,0,-0.07,7501155.21,False,1
-0.2,2,False,1,0.01,2318068.56,True,1
-0.2,3,True,0,-0.52,5428213.12,False,1
-0.1,4,False,0,-0.38,6023051.399999999,False,1
0.4,2,True,1,0.45,2241104.47,True,1
0.6,2,True,1,-0.16,2966818.4,True,1
0.1,3,False,1,-0.63,5207033.16,True,1
0.2,0,True,0,0.55,4302130.88,False,1
0.5,3,False,0,-0.36,4356456.720000001,False,1
0.5,4,False,1,0.37,2888855.52,True,1
-0.3,1,False,1,-0.21,6281009.369999999,True,1
0.0,1,False,0,0.01,6025437.8,False,0
0.2,0,False,0,-0.64,6305155.04,False,0
-0.3,1,True,1,-0.01,5671038.84,True,1
0.0,5,True,0,0.03,6347205.140000001,False,1
0.3,0,False,1,0.26,4335002.89,True,1
0.1,0,True,0,-0.06,4926080.600000001,False,1
0.5,5,False,1,0.17,4282805.2,True,1
-0.1,1,False,1,0.2,4193671.02,True,1
0.0,5,False,0,-0.45,4918748.76,False,1
0.1,0,False,0,-0.49,5333464.319999999,False,0
0.1,4,False,1,-0.38,3949844.67,True,1
0.6,5,False,0,0.12,3442461.42,False,1
0.0,4,True,1,-0.11,3517835.62,True,1
-0.3,0,False,1,0.37,3165004.68,True,1
0.4,4,False,1,-0.58,6538039.68,True,1
0.0,1,False,0,-0.45,5950461.72,False,1
0.6,5,False,0,-0.61,6765765.149999999,False,1
-0.2,4,False,1,-0.58,7455101.94,True,1
0.2,5,True,0,0.1,7043819.52,False,1
-0.1,1,False,0,-0.48,5179538.8,False,1
0.5,4,True,0,0.08,5134032.5,False,1
0.6,1,True,0,-0.44,6147913.14,False,1
0.4,4,False,0,-0.19,2731809.5500000003,False,1
0.3,1,True,1,0.29,4034238.3000000003,True,1
-0.2,5,False,1,0.48,3045480.61,True,1
0.4,0,False,1,0.14,5707705.739999999,True,1
0.1,0,True,0,-0.18,3336481.12,False,1
0.2,0,False,0,-0.09,5827282.56,False,0
0.2,5,False,0,-0.42,5151810.600000001,False,1
-0.1,5,False,1,-0.58,5953348.98,True,1
0.5,0,False,1,-0.36,4616906.130000001,True,1
0.1,0,True,1,-0.47,5827414.23,True,1
0.0,4,True,0,-0.05,6779826.82,False,1
0.4,3,False,0,0.25,4136890.07,False,0
0.0,3,True,1,-0.2,3597778.62,True,1
0.5,3,False,0,0.15,4508524.8,False,1
-0.1,3,True,0,-0.66,7019340.0600000005,False,1
0.0,0,False,1,0.51,3947996.7800000003,True,1
0.4,1,False,0,-0.51,6264731.72,False,0
0.5,2,False,0,-0.3,4403918.2,False,0
0.1,1,False,0,-0.03,6333622.68,False,0
0.5,4,False,0,0.13,5190737.98,False,1
0.5,1,False,0,-0.25,3585494.3,False,0
-0.1,5,False,1,-0.57,5142791.16,True,1
0.0,2,True,0,0.1,5045538.06,False,1
0.0,2,False,0,0.29,5425243.08,False,1
0.0,0,False,0,-0.01,2286160.8000000003,False,0
0.1,2,False,1,-0.46,6090599.79,True,1
0.4,4,False,1,-0.6,6782559.0,True,1
0.0,1,True,1,0.24,5836173.48,True,1
0.5,1,False,1,0.08,6727627.42,True,1
0.4,3,False,1,0.35,3394875.8,True,1
0.1,4,True,0,-0.57,6330662.83,False,1
-0.3,0,True,0,0.22,5637795.5200000005,False,1
0.5,3,False,0,0.1,4160839.0,False,1
0.1,2,False,1,0.08,4364189.7,True,1
-0.2,5,True,0,-0.08,3192491.88,False,1
0.5,4,False,0,-0.2,3670077.0900000003,False,1
-0.3,4,False,0,0.72,3513000.5,False,1
0.3,5,False,0,-0.1,8136294.76,False,1
0.5,5,False,0,0.38,5399496.7700000005,False,1
0.2,2,False,0,0.04,6640270.2,False,1
-0.1,3,False,0,-0.59,6025379.04,False,1
0.1,5,False,0,0.27,6516704.180000001,False,1
0.2,5,True,0,0.2,2770805.0700000003,False,1
0.2,2,False,0,-0.1,3016269.7600000002,False,0
0.4,5,False,0,-0.54,6380476.0600000005,False,1
0.6,0,False,0,0.41,3725747.16,False,0
-0.2,5,False,0,0.19,4953014.0,False,1
0.1,2,False,0,0.5,3587386.8,False,1
0.4,1,False,1,-0.0,5306480.4,True,1
0.6,4,False,0,-0.24,3407801.67,False,1
0.4,5,True,0,-0.04,3813498.0000000005,False,1
-0.1,2,True,0,-0.48,4826123.91,False,1
0.0,3,True,0,0.62,3109387.05,False,1
0.5,2,False,1,-0.03,5109787.15,True,1
0.5,4,True,1,0.23,6308918.88,True,1
0.6,4,True,0,0.02,6760525.01,False,1
0.7,3,False,0,-0.42,5679575.2,False,0
0.5,4,False,0,-0.43,4168514.2500000005,False,1
-0.1,5,True,1,-0.26,3269285.41,True,1
0.7,1,False,0,-0.6,7678964.55,False,0
0.5,5,False,0,-0.08,7023617.7700000005,False,1
0.5,1,False,0,0.48,4521010.11,False,0
0.2,2,False,0,0.26,3744577.5999999996,False,1
0.4,3,True,1,-0.26,4530821.76,True,1
0.6,0,False,0,-0.1,6244102.72,False,0
-0.1,3,True,1,-0.19,6692773.180000001,True,1
-0.2,5,False,1,-0.6,5699916.86,True,1
-0.2,1,True,0,-0.5,6768454.88,False,1
0.4,1,True,1,0.45,2542192.1999999997,True,1
0.4,5,True,0,0.3,4377212.16,False,1
0.6,3,True,0,0.08,6439186.23,False,1
0.1,1,False,1,-0.36,4063556.2900000005,True,1
0.3,3,False,0,0.24,4695682.56,False,0
0.1,5,False,0,0.1,6547239.92,False,1
0.2,1,False,0,-0.62,6776390.88,False,0
-0.1,3,True,1,0.02,6746785.92,True,1
0.1,4,False,0,-0.1,2443200.76,False,1
0.1,1,False,0,0.54,4923646.32,False,0
-0.3,5,False,0,0.01,4248849.56,False,1
0.5,2,False,0,0.06,4939562.3,False,0
0.3,3,False,0,0.62,2685524.0999999996,False,0
0.4,1,False,0,-0.63,5082867.0,False,0
0.1,3,True,0,0.61,3681807.84,False,1
0.1,1,False,1,0.22,3389536.22,True,1
-0.1,1,True,0,0.67,3000656.34,False,1
-0.3,4,False,0,-0.43,4259791.05,False,1
0.2,0,False,1,0.46,4439912.13,True,1
0.4,5,False,0,0.13,6414588.59,False,1
0.6,2,False,1,-0.38,5325843.899999999,True,1
-0.3,2,False,1,-0.42,4859938.53,True,1
0.2,3,False,0,-0.06,5061158.06,False,1
0.2,0,False,0,0.57,2882107.92,False,0
-0.1,1,False,1,-0.4,3936917.1199999996,True,1
0.1,5,False,0,0.14,2943109.46,False,1
-0.3,0,True,1,-0.54,4926681.0,True,1
0.4,1,False,0,-0.66,6907672.56,False,0
-0.3,2,True,0,0.25,4662257.6,False,1
0.1,2,False,0,0.7,3947919.36,False,0
0.3,0,False,0,0.21,6099082.5,False,0
0.2,1,False,0,0.17,5335011.54,False,0
-0.2,0,True,0,-0.03,5342053.86,False,1
0.5,1,False,0,0.22,6703732.36,False,0
0.3,0,False,1,0.25,4098524.94,True,1
0.5,5,True,1,0.36,5190393.78,True,1
0.0,3,True,1,0.36,3147405.0,True,1
0.1,3,False,0,0.29,3151765.7600000002,False,1
0.1,5,False,1,0.17,4272460.74,True,1
0.5,0,False,0,0.21,3637982.92,False,0
0.1,4,False,0,-0.61,6623479.87,False,1
0.0,1,True,1,-0.02,3487881.87,True,1
0.0,2,True,1,0.39,2651193.7800000003,True,1
-0.3,5,True,0,-0.11,3543463.2,False,1
0.2,1,True,0,-0.18,2772812.16,False,1
0.4,0,False,0,-0.07,7509876.12,False,0
0.6,5,False,0,-0.48,4806270.5600000005,False,1
0.0,0,False,1,-0.43,5161458.74,True,1
0.6,0,False,0,-0.34,5316690.76,False,0
-0.2,0,False,1,-0.15,6727252.640000001,True,1
0.6,5,False,0,0.13,5669130.600000001,False,1
-0.1,5,True,0,0.37,3103348.94,False,1
0.2,3,False,0,-0.49,4529113.02,False,0
0.1,2,True,0,0.07,5068880.25,False,1
0.1,1,False,1,0.35,3474650.33,True,1
0.2,1,True,0,0.28,5327931.28,False,1
-0.2,3,True,0,-0.31,3610764.94,False,1
-0.2,4,False,0,0.42,3020768.4,False,1
0.5,1,False,0,0.4,3743563.23,False,0
0.0,0,False,1,-0.44,5769992.8,True,1
0.3,3,True,0,0.49,2517356.6,False,1
-0.2,4,False,1,-0.51,5255688.24,True,1
-0.3,3,False,0,-0.19,3639556.5500000003,False,1
-0.3,4,True,0,0.18,5041578.5,False,1
0.4,4,False,0,-0.08,3596005.36,False,1
0.0,4,True,0,0.44,3719642.4400000004,False,1
-0.2,4,False,0,-0.07,2232644.82,False,1
0.9,1,False,0,0.05,1946313.54,False,0
0.2,1,True,1,-0.35,8387038.45,True,1
-0.2,5,True,0,-0.09,8348899.199999999,False,1
0.0,2,True,1,-0.34,3640472.15,True,1
0.1,5,False,0,-0.08,2662788.37,False,1
0.3,0,False,0,-0.31,5268948.4799999995,False,0
0.5,4,True,1,0.04,8184725.42,True,1
-0.2,5,False,0,0.25,6261857.64,False,1
0.2,1,False,0,0.43,2960763.96,False,0
0.5,3,False,0,0.17,5432863.5200000005,False,1
0.3,2,False,0,0.28,3790125.0100000002,False,1
-0.3,3,False,0,-0.53,7006378.680000001,False,1
0.5,1,True,0,-0.47,6515454.4,False,1
0.9,1,False,0,0.07,7960792.32,False,0
0.5,3,False,1,-0.21,3776859.9,True,1
-0.3,2,True,0,0.08,4938613.04,False,1
-0.2,0,False,1,0.21,5483809.0200000005,True,1
-0.1,3,True,0,0.46,3649907.09,False,1
0.2,1,False,1,0.19,5868250.399999999,True,1
0.6,1,True,0,-0.18,4192398.4000000004,False,1
0.4,2,False,1,0.08,5990732.97,True,1
0.1,5,False,1,-0.39,3767227.24,True,1
0.4,3,False,0,-0.12,3094325.82,False,1
0.2,4,False,1,-0.05,2690392.65,True,1
0.6,2,True,1,-0.5,5987889.399999999,True,1
-0.3,2,False,1,-0.07,5882343.8,True,1
0.6,2,False,1,-0.21,3881374.64,True,1
