Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Service_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,timestamp,vehicle_id,Tire Pressure (PSI),mileage_per_year,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Air temperature [C],Process temperature [C],Failure
2,78354,0,0,1,1,1,1500,96812,2023-04-06,9,18.451337304144204,1,2,1,1,2052-07-13,6756,99.80303464070045,39177.0,1,1.84,2.66,202,0,28.650000000000034,38.05000000000001,0
2,32516,0,3,6,1,0,800,139603,2023-06-12,1,11.872437996083384,0,1,2,1,2052-07-14,6757,105.92056281401332,4645.142857142857,1,1.822,2.62,204,0,28.650000000000034,38.05000000000001,0
1,48499,0,0,9,1,0,1500,48858,2023-12-30,4,19.13056438310388,2,2,2,1,2052-07-17,6758,33.09065267774874,4849.9,1,1.644,3.28,206,0,28.55000000000001,37.950000000000045,0
2,71389,0,2,3,1,0,1500,84455,2023-12-01,10,14.674981204875555,2,1,2,1,2052-07-19,6759,86.8563027796674,17847.25,1,1.441,4.43,208,1,28.55000000000001,37.85000000000002,1
1,35686,1,0,9,1,1,1000,86787,2023-08-25,6,14.645445562085122,2,1,0,0,2052-07-20,6760,33.09065267774874,3568.6,1,1.451,4.0600000000000005,0,0,28.350000000000023,37.75,0
0,38267,1,1,7,1,1,800,90316,2023-12-24,9,10.12825478023087,0,0,0,0,2052-07-21,6761,60.34269110710629,4783.375,1,1.4,5.08,2,0,28.350000000000023,37.75,0
3,62813,0,5,9,1,1,1000,124527,2023-04-30,9,15.85415735131117,2,2,1,1,2052-07-23,6762,36.97868073392984,6281.3,1,1.362,5.32,4,0,28.25,37.650000000000034,0
3,79058,1,3,3,0,1,2500,80433,2023-08-03,10,15.193660497597492,0,0,0,1,2052-07-24,6763,43.284607258821815,19764.5,2,1.782,2.65,6,0,28.25,37.650000000000034,0
0,73846,0,4,9,1,0,2000,74672,2023-08-09,8,10.07492522894381,0,2,2,1,2052-07-25,6764,87.38628859064242,7384.6,1,1.536,3.8299999999999996,9,0,28.25,37.75,0
3,46250,2,2,2,1,0,800,129257,2023-06-28,8,18.66115164575169,1,0,1,1,2052-07-26,6765,41.72144627524609,15416.666666666666,1,1.58,3.2299999999999995,11,0,28.350000000000023,37.75,0
3,59103,1,2,6,1,1,2000,144095,2023-12-18,9,14.534668180517084,1,0,1,1,2052-07-27,6766,42.96999535171909,8443.285714285714,2,1.427,4.32,13,0,28.25,37.85000000000002,0
3,72509,2,1,4,1,0,1000,44851,2023-11-21,5,16.5346483884932,0,0,0,0,2052-07-28,6767,38.01172505229502,14501.8,1,1.509,4.17,16,0,28.150000000000034,37.75,0
2,76978,1,2,1,1,0,2000,21705,2023-06-07,1,13.351948268751269,2,1,2,1,2052-07-29,6768,109.24953231545592,38489.0,0,1.434,3.95,18,0,28.150000000000034,37.650000000000034,0
2,79223,0,5,7,1,0,2000,75554,2023-11-20,5,18.938860534071623,1,2,2,1,2052-07-30,6769,83.25747133410704,9902.875,1,1.392,5.26,23,0,28.05000000000001,37.650000000000034,0
0,64353,2,1,7,1,0,800,90463,2023-08-08,7,19.51921962132945,2,2,1,1,2052-07-31,6770,83.7309056035854,8044.125,2,1.509,4.01,25,0,28.150000000000034,37.650000000000034,0
3,53012,0,5,1,0,1,2500,63721,2024-01-28,5,14.32038060759121,0,0,1,1,2052-08-01,6771,38.16657411974256,26506.0,2,1.962,2.25,28,0,28.05000000000001,37.55000000000001,0
3,70908,1,1,6,1,0,800,35762,2023-12-13,9,14.564853191654894,2,1,0,0,2052-08-03,6772,43.61686315818024,10129.714285714286,1,1.536,3.9299999999999997,31,0,28.150000000000034,37.55000000000001,0
2,51874,2,5,5,0,1,2500,80819,2023-05-13,5,16.003678488676982,0,0,0,1,2052-08-05,6773,80.20890154006753,8645.666666666666,1,1.381,4.79,33,0,28.150000000000034,37.650000000000034,0
2,70519,1,1,8,1,1,800,86477,2023-04-08,3,10.23677327643956,0,1,1,0,2052-08-07,6774,97.42492606815895,7835.444444444444,0,1.747,2.73,35,0,28.05000000000001,37.55000000000001,0
2,67889,0,4,4,1,0,2000,7750,2023-04-23,1,18.595126075871807,2,1,2,1,2052-08-08,6775,81.11805195602473,13577.8,1,1.67,3.0,40,0,28.05000000000001,37.450000000000045,0
3,77164,2,3,3,0,0,2500,100555,2023-08-19,3,10.49076859130814,0,1,1,1,2052-08-11,6776,41.43680397958108,19291.0,1,1.451,4.75,42,0,28.150000000000034,37.450000000000045,0
2,40410,2,3,10,1,0,1500,41368,2023-09-27,7,16.24164866153462,2,1,2,1,2052-08-13,6777,110.15833949927128,3673.636363636364,1,1.951,2.13,44,0,28.05000000000001,37.55000000000001,0
0,57915,0,1,9,1,0,2000,116110,2023-07-25,9,15.380699341914836,0,1,0,0,2052-08-14,6778,91.69392412577425,5791.5,2,1.819,2.55,46,0,28.150000000000034,37.55000000000001,0
3,52730,2,0,7,1,0,1500,91665,2024-01-05,1,13.378409027649194,1,0,0,0,2052-08-16,6779,36.42899367140977,6591.25,2,1.372,5.42,49,0,28.150000000000034,37.650000000000034,0
3,76181,0,4,10,1,1,1500,112210,2023-04-02,8,18.424269209147,0,0,2,1,2052-08-17,6780,44.735677044912194,6925.545454545455,1,1.56,3.85,52,0,28.150000000000034,37.650000000000034,0
1,65298,2,2,5,1,0,2000,133832,2023-11-08,3,10.180180855570551,2,2,2,1,2052-08-19,6781,33.09065267774874,10883.0,2,1.494,3.53,54,0,28.150000000000034,37.650000000000034,0
3,69182,1,2,1,1,1,1500,126581,2023-12-07,7,14.214750409108149,0,0,1,0,2052-08-22,6782,42.094193437795305,34591.0,1,1.531,5.34,57,0,28.150000000000034,37.650000000000034,0
1,63709,2,1,10,0,0,2500,12363,2024-01-16,10,17.774419501356256,2,0,1,0,2052-08-26,6783,33.09065267774874,5791.727272727273,1,1.45,4.6899999999999995,59,0,28.150000000000034,37.650000000000034,0
3,77287,0,4,7,1,0,800,9104,2023-04-26,4,18.13278606205163,0,2,2,1,2052-08-27,6784,35.9127774745099,9660.875,2,1.391,5.25,61,0,28.150000000000034,37.55000000000001,0
2,38693,0,3,5,1,1,1000,29495,2023-08-03,2,14.536784099785471,0,1,1,1,2052-08-29,6785,107.1257192868155,6448.833333333333,1,1.389,4.529999999999999,64,0,28.05000000000001,37.450000000000045,0
1,37426,2,5,2,1,0,1000,29678,2024-01-28,10,19.86020443721459,2,2,2,1,2052-08-30,6786,33.09065267774874,12475.333333333334,1,1.409,5.09,66,0,28.05000000000001,37.450000000000045,0
1,55623,2,2,1,1,0,2000,87094,2023-10-04,2,11.62660616536582,0,1,2,1,2052-08-31,6787,33.09065267774874,27811.5,0,1.388,5.85,68,0,27.950000000000045,37.450000000000045,0
2,61941,1,5,10,1,0,1000,19786,2023-10-30,6,18.71245264138242,1,0,2,1,2052-09-01,6788,81.09611206709253,5631.0,2,1.41,4.39,73,0,27.950000000000045,37.450000000000045,0
0,40285,2,2,8,1,1,1500,8401,2023-04-10,4,17.939259013591954,1,0,1,1,2052-09-02,6789,90.13248467343983,4476.111111111111,2,1.646,3.07,76,0,27.950000000000045,37.35000000000002,0
0,39050,2,1,5,1,0,2000,8642,2023-11-21,3,10.301050470439687,0,1,0,0,2052-09-03,6790,63.09227284988852,6508.333333333333,2,2.219,1.67,79,0,27.950000000000045,37.55000000000001,0
3,70264,1,0,10,1,0,2000,100669,2023-08-06,2,14.746993953909064,0,2,1,1,2052-09-04,6791,40.73170026730958,6387.636363636364,1,1.551,4.12,82,0,28.05000000000001,37.55000000000001,0
0,62830,2,5,5,1,0,800,9398,2023-10-25,5,18.51996917228728,1,0,0,1,2052-09-05,6792,82.84926320403599,10471.666666666666,1,1.811,2.4,84,0,28.05000000000001,37.450000000000045,0
1,40959,0,4,9,1,1,1500,2939,2024-02-05,7,13.151108112109686,0,2,1,1,2052-09-07,6793,33.09065267774874,4095.9,1,1.608,3.1399999999999997,86,0,28.150000000000034,37.55000000000001,0
3,61025,0,4,4,1,0,1000,139781,2023-04-01,7,14.082952825850931,0,2,1,1,2052-09-08,6794,42.14904197236414,12205.0,1,1.428,5.5200000000000005,88,0,28.150000000000034,37.650000000000034,0
0,34005,2,5,6,0,1,2500,145975,2023-11-26,2,15.498375535171151,0,1,2,1,2052-09-09,6795,78.59472566942496,4857.857142857143,1,1.477,5.04,90,0,28.25,37.650000000000034,0
3,59416,2,2,6,1,0,800,127398,2023-09-18,9,11.759981343129928,1,0,2,1,2052-09-10,6796,39.81169146918664,8488.0,2,1.3,5.83,92,0,28.150000000000034,37.55000000000001,0
2,32101,0,3,8,0,0,2500,5424,2024-02-24,10,19.64392865551981,0,2,0,1,2052-09-11,6797,118.35438397607876,3566.777777777778,2,1.615,3.4899999999999998,95,0,28.05000000000001,37.55000000000001,0
0,53790,0,3,8,1,1,1500,97301,2023-08-26,8,14.758344356506068,0,1,0,1,2052-09-13,6798,62.55446270667494,5976.666666666667,1,1.676,3.2399999999999998,98,0,28.05000000000001,37.55000000000001,0
2,68221,0,3,9,1,1,2500,144811,2023-11-26,10,18.065769711592285,2,2,1,1,2052-09-14,6799,109.47350534999218,6822.1,2,2.636,1.22,100,1,27.950000000000045,37.55000000000001,1
3,40881,0,4,8,1,0,1500,116334,2023-05-10,8,15.09676577199676,2,0,1,1,2052-09-15,6800,39.89421200869253,4542.333333333333,2,1.31,4.88,103,0,27.950000000000045,37.450000000000045,0
0,41836,2,0,5,1,1,2500,138927,2023-06-20,9,18.37210228010768,2,2,0,1,2052-09-16,6801,99.22597600205673,6972.666666666667,1,1.334,4.82,106,0,27.950000000000045,37.55000000000001,0
1,78014,1,1,9,1,1,1000,117543,2023-05-13,10,19.9685111039064,0,2,0,1,2052-09-20,6802,33.09065267774874,7801.4,2,1.621,3.1,108,0,27.950000000000045,37.55000000000001,0
1,52291,1,3,2,1,1,1500,10002,2023-06-01,6,13.232739333798872,2,0,1,0,2052-09-22,6803,33.09065267774874,17430.333333333332,2,1.367,4.34,111,0,27.950000000000045,37.55000000000001,0
0,50117,0,2,10,1,0,1000,3686,2023-10-07,2,17.307273137374583,1,2,1,1,2052-09-23,6804,79.10385796675982,4556.090909090909,1,1.588,3.37,114,0,27.850000000000023,37.450000000000045,0
2,33190,0,3,3,1,1,2500,88787,2023-12-04,3,15.140987983618894,0,2,1,1,2052-09-24,6805,105.04312772067244,8297.5,2,1.497,3.7600000000000002,116,0,27.850000000000023,37.55000000000001,0
1,67485,0,3,2,1,0,1000,9120,2023-11-24,5,18.86945421793844,2,0,0,1,2052-09-25,6806,33.09065267774874,22495.0,1,1.608,3.29,119,0,27.950000000000045,37.650000000000034,0
2,42490,0,0,2,1,0,1500,15497,2023-08-26,1,13.378701448892365,2,1,2,1,2052-09-26,6807,91.83622439050102,14163.333333333334,1,1.549,4.14,121,0,27.850000000000023,37.650000000000034,0
2,64206,1,4,1,1,1,1000,93442,2023-05-14,2,16.88275090891218,2,0,2,1,2052-09-27,6808,117.04211591527434,32103.0,1,1.391,4.5,123,0,27.850000000000023,37.55000000000001,0
3,53775,0,4,9,1,0,1000,75693,2023-07-12,9,18.147804047439,0,2,2,1,2052-09-29,6809,38.79479431916568,5377.5,1,1.49,3.81,125,0,27.75,37.650000000000034,0
3,70657,2,5,3,1,0,1500,56579,2023-09-27,9,10.14978025090982,1,2,0,1,2052-09-30,6810,41.4031037169462,17664.25,1,1.727,3.45,127,0,27.850000000000023,37.55000000000001,0
2,76678,1,4,3,1,1,2000,14191,2023-06-30,5,15.123666894106128,0,1,1,1,2052-10-01,6811,98.25001683150774,19169.5,1,1.504,4.64,129,0,27.75,37.450000000000045,0
2,65473,1,5,6,1,1,1000,5630,2024-01-13,3,11.445278328291716,0,2,2,1,2052-10-02,6812,80.65256727980065,9353.285714285714,1,1.35,5.38,131,0,27.75,37.450000000000045,0
2,74426,1,3,1,1,1,1500,71535,2023-05-04,9,17.554000208347468,1,0,0,0,2052-10-03,6813,110.44166863835832,37213.0,2,1.42,4.3,133,0,27.75,37.55000000000001,0
2,56550,0,2,9,1,1,2000,116718,2024-01-25,9,13.256361038895278,2,0,2,1,2052-10-04,6814,117.81420257138303,5655.0,0,1.465,4.41,136,0,27.650000000000034,37.450000000000045,0
2,61642,2,4,4,1,1,1000,127185,2023-07-12,3,11.809840451987164,1,2,0,1,2052-10-08,6815,85.36005922738835,12328.4,1,1.427,4.41,141,0,27.75,37.55000000000001,0
1,58381,2,5,10,1,0,1000,85032,2023-10-30,9,17.767057474297978,2,1,0,1,2052-10-18,6816,33.09065267774874,5307.363636363636,1,1.477,4.32,143,0,27.75,37.55000000000001,0
0,45916,2,3,10,1,1,2000,20760,2023-11-23,9,12.509934995949877,2,0,1,1,2052-10-20,6817,70.98821727327717,4174.181818181818,2,1.493,4.8100000000000005,145,0,27.850000000000023,37.55000000000001,0
3,39570,2,5,9,1,1,1500,38560,2023-05-13,6,14.716291700630103,2,2,0,1,2052-10-21,6818,44.363688870317176,3957.0,2,1.657,2.9899999999999998,148,0,27.850000000000023,37.55000000000001,0
3,58586,0,3,5,1,1,2000,103289,2024-01-12,8,12.946366088871518,2,1,2,1,2052-10-22,6819,41.38915429741023,9764.333333333334,1,1.359,4.6,151,0,27.75,37.55000000000001,0
3,59126,0,2,3,1,1,2500,142837,2023-11-09,7,13.14550638403702,2,2,2,1,2052-10-23,6820,37.56203511057531,14781.5,1,1.551,3.45,153,0,27.650000000000034,37.450000000000045,0
1,67437,0,2,8,1,0,2000,67899,2023-05-30,4,14.681770783827378,0,1,1,0,2052-10-24,6821,33.09065267774874,7493.0,2,1.545,3.75,155,0,27.650000000000034,37.450000000000045,0
0,51649,2,1,3,1,1,1000,141730,2023-07-26,3,10.01905313103179,0,1,2,1,2052-10-25,6822,81.85725862288064,12912.25,2,1.709,2.92,158,0,27.75,37.450000000000045,0
1,58715,2,2,7,1,1,1000,98726,2023-06-14,7,10.929776375019737,0,1,1,1,2052-10-26,6823,33.09065267774874,7339.375,2,1.268,5.63,161,0,27.75,37.55000000000001,0
0,79318,1,3,5,1,0,2000,6815,2023-09-08,8,17.64408568169025,1,1,1,0,2052-10-27,6824,81.81000367464173,13219.666666666666,1,1.74,2.5300000000000002,164,0,27.75,37.55000000000001,0
2,51359,2,3,5,1,1,1000,24776,2023-06-25,7,10.39004640244169,2,0,0,1,2052-10-28,6825,105.23127533190085,8559.833333333334,1,1.828,2.5100000000000002,166,0,27.850000000000023,37.75,0
2,51649,2,5,6,1,1,1000,85206,2023-12-19,8,17.551090325492424,0,1,2,1,2052-10-30,6826,101.16029427060867,7378.428571428572,1,1.822,2.16,168,0,27.850000000000023,37.75,0
3,62365,2,3,8,1,0,2000,9970,2023-11-28,2,13.073090848591956,1,0,2,1,2052-10-31,6827,44.84918052648169,6929.444444444444,2,1.515,4.18,170,0,27.850000000000023,37.75,0
0,72873,1,4,5,1,0,1500,16141,2023-11-15,7,17.64924677980905,1,1,0,1,2052-11-01,6828,72.16870126358977,12145.5,1,1.392,5.29,173,0,27.850000000000023,37.75,0
0,41601,2,2,3,1,1,800,148546,2024-01-24,4,14.537918511681442,1,1,1,1,2052-11-03,6829,99.6285172158964,10400.25,0,1.474,3.5700000000000003,175,0,27.75,37.75,0
1,46086,2,0,3,1,0,2000,105469,2024-02-20,8,17.91677579405944,1,2,2,1,2052-11-04,6830,33.09065267774874,11521.5,2,1.359,5.34,180,0,27.850000000000023,37.75,0
2,48430,0,0,3,1,0,1500,92817,2023-07-11,7,13.872055952801524,1,0,2,1,2052-11-05,6831,96.05554003568903,12107.5,1,1.565,5.2299999999999995,183,0,27.950000000000045,37.85000000000002,0
3,47578,2,1,10,1,0,2000,149327,2023-09-06,6,14.383148844435537,0,1,1,0,2052-11-07,6832,42.265908900003765,4325.272727272727,2,1.384,4.25,185,0,27.950000000000045,37.950000000000045,0
2,67665,1,0,4,1,0,2000,116508,2023-10-22,8,16.35915165021686,1,2,2,1,2052-11-08,6833,90.75838901925631,13533.0,1,1.387,5.3100000000000005,188,0,27.950000000000045,37.950000000000045,0
0,62941,0,4,8,1,1,1500,66952,2023-12-25,8,13.242869656716982,0,2,0,1,2052-11-09,6834,66.69426519444298,6993.444444444444,1,1.378,5.11,190,0,27.950000000000045,37.85000000000002,0
3,78637,1,0,4,1,1,1000,99514,2024-01-14,6,15.847558150634914,0,0,1,0,2052-11-12,6835,40.72602890324721,15727.4,1,1.809,2.57,192,0,27.850000000000023,37.75,0
2,61405,1,2,1,1,1,2500,29547,2023-08-09,5,13.748085455357849,1,2,2,1,2052-11-14,6836,82.02270652495446,30702.5,0,1.339,5.279999999999999,194,0,27.950000000000045,37.85000000000002,0
3,77009,1,3,8,1,1,2500,8134,2023-04-17,10,19.85090222520741,2,2,0,1,2052-11-15,6837,41.079198243083496,8556.555555555555,2,1.423,3.8600000000000003,199,0,27.850000000000023,37.85000000000002,0
3,57628,2,1,7,1,1,800,82179,2023-08-08,7,11.649585498829758,2,0,0,0,2052-11-16,6838,41.512601812102574,7203.5,1,1.57,4.16,202,0,27.950000000000045,37.950000000000045,0
1,72204,2,2,1,1,0,800,84938,2023-06-09,7,17.8935835866766,2,0,0,1,2052-11-17,6839,33.09065267774874,36102.0,1,1.558,3.41,204,0,28.05000000000001,38.05000000000001,0
3,59842,0,3,7,1,1,2000,27141,2024-01-25,6,14.249959706103905,2,0,2,1,2052-11-18,6840,36.13975577752765,7480.25,1,1.799,2.17,206,0,27.950000000000045,37.950000000000045,0
2,76647,0,1,3,1,0,1500,110777,2023-07-23,2,15.13312657314857,2,2,1,1,2052-11-19,6841,115.84856309815218,19161.75,2,1.591,3.5,208,0,27.950000000000045,38.05000000000001,0
3,65473,2,3,4,1,1,2000,108931,2023-07-15,2,17.15389467513391,1,2,2,1,2052-11-20,6842,39.60475814644016,13094.6,1,1.635,2.96,211,0,28.05000000000001,38.05000000000001,0
0,69995,1,4,7,1,0,1000,131278,2023-04-29,3,16.11830951627198,1,1,0,1,2052-11-21,6843,69.77512596370453,8749.375,1,1.509,4.25,213,0,28.150000000000034,38.150000000000034,0
3,30302,1,3,6,1,0,1500,144889,2023-11-12,3,17.001338485321472,2,1,0,0,2052-11-22,6844,41.8147355566885,4328.857142857143,2,1.838,2.32,215,0,28.150000000000034,38.25,0
1,68972,2,5,4,0,0,2500,76780,2023-04-29,7,15.742938121480815,2,0,2,1,2052-11-23,6845,33.09065267774874,13794.4,2,1.648,3.2399999999999998,0,0,28.150000000000034,38.35000000000002,0
2,57117,0,1,4,1,1,1500,149848,2023-05-18,5,12.395891757438484,0,2,2,1,2052-11-24,6846,96.68178581225185,11423.4,2,1.498,4.95,3,0,28.05000000000001,38.35000000000002,0
0,76237,0,1,6,1,1,800,136769,2023-05-31,9,19.40549826642981,2,2,1,1,2052-11-26,6847,68.12998408726912,10891.0,1,1.757,2.8,6,0,28.05000000000001,38.25,0
2,43442,0,5,4,1,1,2500,122996,2023-05-26,4,11.587377519731524,1,0,0,1,2052-11-27,6848,100.31435060813396,8688.4,2,1.389,5.33,8,0,27.950000000000045,38.150000000000034,0
0,47122,0,1,2,1,1,800,71991,2023-11-02,8,16.33795442855203,1,0,1,1,2052-11-28,6849,89.11679785786194,15707.333333333334,1,1.498,3.7600000000000002,11,0,27.950000000000045,38.150000000000034,0
1,55806,0,3,9,1,0,2000,55244,2023-04-27,2,16.212413740952186,0,2,2,1,2052-11-29,6850,33.09065267774874,5580.6,2,1.521,3.5799999999999996,13,0,27.850000000000023,38.05000000000001,0
3,77027,2,0,3,0,0,2500,125627,2023-04-14,4,19.108418487910267,0,0,0,0,2052-12-02,6851,35.53068871882137,19256.75,2,1.394,4.13,16,0,27.850000000000023,38.05000000000001,0
2,72212,0,1,7,1,0,1000,81948,2023-06-11,1,16.71604255876386,2,2,2,1,2052-12-04,6852,108.79143898111144,9026.5,0,1.602,3.2700000000000005,19,0,27.850000000000023,38.05000000000001,0
3,30787,1,1,9,1,1,1000,97730,2023-07-30,3,13.688269823183475,0,2,2,1,2052-12-05,6853,39.78533120517889,3078.7,1,1.417,4.07,24,0,27.75,37.950000000000045,0
1,32634,2,1,8,1,1,1500,107558,2023-12-16,3,15.824894213174678,2,0,2,1,2052-12-07,6854,33.09065267774874,3626.0,1,1.511,4.29,26,0,27.850000000000023,38.05000000000001,0
3,70678,1,0,6,0,0,2500,8525,2023-07-21,8,13.484453463794916,2,1,2,1,2052-12-10,6855,38.8291144406701,10096.857142857143,2,1.654,3.07,28,0,27.950000000000045,38.150000000000034,0
3,65467,1,1,1,0,0,2500,148909,2023-12-14,7,19.62331885054099,1,1,1,0,2052-12-11,6856,35.77759687641987,32733.5,2,1.836,2.2800000000000002,31,0,27.950000000000045,38.150000000000034,0
3,32322,1,5,9,1,0,800,3752,2023-10-08,4,12.887187556719187,1,2,2,1,2052-12-12,6857,36.55500770952784,3232.2,1,1.622,3.56,34,0,27.950000000000045,38.150000000000034,0
0,48828,0,4,9,1,1,2500,85698,2023-08-06,3,12.05481516668554,2,1,2,1,2052-12-13,6858,96.10158092005489,4882.8,1,1.467,4.54,36,0,27.850000000000023,38.05000000000001,0
0,34285,1,2,4,1,1,2000,124078,2024-02-04,9,17.665018799268353,0,1,0,1,2052-12-14,6859,70.79733297707233,6857.0,2,1.909,2.27,38,0,27.950000000000045,38.150000000000034,0
0,32591,2,2,9,1,0,2500,85769,2024-02-25,9,14.265449984096175,0,2,0,1,2052-12-16,6860,90.03740926867548,3259.1,1,1.91,2.02,41,0,27.950000000000045,38.05000000000001,0
3,55690,1,4,2,1,1,1500,74255,2024-02-21,3,10.496767502255617,1,0,0,1,2052-12-17,6861,35.932036747086684,18563.33333333333,0,2.207,1.6600000000000001,43,0,27.950000000000045,38.150000000000034,0
3,39561,2,2,4,1,0,1000,12710,2024-01-05,8,14.744932758685495,1,1,0,1,2052-12-20,6862,41.79488622969241,7912.2,2,1.384,4.9399999999999995,48,0,27.950000000000045,38.05000000000001,0
1,75441,1,0,7,1,1,800,138229,2024-01-19,4,19.39670981419588,2,1,1,0,2052-12-21,6863,33.09065267774874,9430.125,1,1.63,2.95,51,0,27.950000000000045,38.150000000000034,0
3,58412,0,1,8,1,1,1000,82944,2023-11-01,2,13.870043121803011,1,1,1,0,2052-12-22,6864,35.39422654333668,6490.222222222223,1,1.268,6.0,53,0,27.950000000000045,38.150000000000034,0
0,74408,1,3,9,1,0,2000,129195,2023-04-02,6,15.143375312109926,2,1,2,1,2052-12-23,6865,64.6899537784699,7440.8,1,1.531,3.87,55,0,27.950000000000045,38.25,0
0,41406,2,5,7,1,1,2000,75525,2023-06-27,2,18.1824800275486,2,0,1,1,2052-12-24,6866,97.34560911184744,5175.75,2,1.454,4.15,57,0,27.850000000000023,38.150000000000034,0
2,54986,1,0,9,1,1,2000,63295,2023-04-01,10,19.839773631796284,1,1,2,1,2052-12-26,6867,111.9168047832464,5498.6,1,1.342,5.09,60,0,27.850000000000023,38.150000000000034,0
2,64929,2,3,8,0,1,2500,26026,2023-10-30,1,17.79717165718187,1,0,1,1,2052-12-27,6868,104.6521382020404,7214.333333333333,1,1.363,4.63,62,0,27.850000000000023,38.05000000000001,0
2,62825,1,0,4,1,1,800,79186,2023-08-10,9,18.492109249119803,2,0,1,1,2052-12-29,6869,114.0398852312148,12565.0,1,1.412,4.21,64,0,27.850000000000023,38.05000000000001,0
1,48828,2,2,9,1,1,1000,50818,2023-09-30,9,17.807640395216787,1,0,1,1,2052-12-30,6870,33.09065267774874,4882.8,0,1.597,3.9200000000000004,66,0,27.850000000000023,38.150000000000034,0
2,65838,1,4,5,0,0,2500,64472,2023-12-28,9,10.069145733845485,1,2,2,1,2052-12-31,6871,100.49255412730442,10973.0,1,1.349,4.7,71,0,27.850000000000023,38.150000000000034,0
3,69549,1,2,6,1,1,2000,140076,2024-01-02,4,11.960679655364638,0,1,1,0,2053-01-01,6872,44.06650259013824,9935.57142857143,1,1.472,3.53,73,0,27.850000000000023,38.150000000000034,0
2,64002,2,0,4,1,0,2500,114175,2023-09-27,2,17.06730151390203,1,0,1,0,2053-01-03,6873,82.83304638911524,12800.4,1,1.478,3.95,75,0,27.850000000000023,38.25,0
3,63455,1,1,1,1,1,1500,21641,2023-08-07,1,17.984872386249158,2,0,1,0,2053-01-04,6874,44.4708299023056,31727.5,0,1.295,5.89,77,0,27.75,38.150000000000034,0
0,73795,2,5,6,1,0,2500,76345,2023-04-26,6,12.745251710545778,2,0,2,1,2053-01-05,6875,82.50375040586947,10542.142857142857,2,1.592,3.29,82,0,27.650000000000034,38.05000000000001,0
0,48353,1,1,10,1,0,1500,108853,2023-05-05,6,15.779701931346729,2,2,1,1,2053-01-07,6876,76.22315249617753,4395.727272727273,1,1.43,5.4399999999999995,85,0,27.650000000000034,38.05000000000001,0
2,74664,1,3,10,1,1,800,97490,2024-01-02,1,14.257599557433345,0,0,1,0,2053-01-09,6877,117.272183879476,6787.636363636364,2,1.488,4.01,87,0,27.650000000000034,38.05000000000001,0
1,33509,0,4,9,1,1,1500,99235,2024-02-12,2,11.135669240980445,2,0,2,1,2053-01-10,6878,33.09065267774874,3350.9,0,1.518,3.5,90,0,27.75,38.05000000000001,0
1,43720,0,1,4,1,1,800,29659,2023-10-04,4,13.048723614388695,1,0,2,1,2053-01-11,6879,33.09065267774874,8744.0,0,2.237,1.7,95,0,27.650000000000034,38.05000000000001,0
3,64253,1,4,4,1,1,1500,66922,2023-09-04,2,14.742897645549776,2,2,0,1,2053-01-12,6880,40.25462329867098,12850.6,2,1.801,2.46,100,0,27.75,38.150000000000034,0
0,54012,1,5,4,1,0,2000,34311,2023-05-01,8,14.799402510728086,2,2,2,1,2053-01-13,6881,73.31899483399293,10802.4,1,1.573,3.7600000000000002,103,0,27.850000000000023,38.25,0
2,46049,2,0,6,1,0,1000,126241,2023-08-15,1,10.482945502266077,0,1,0,0,2053-01-14,6882,112.49202348403492,6578.428571428572,1,2.073,2.1399999999999997,105,0,27.75,38.25,0
0,77786,0,2,1,1,0,2000,20527,2024-01-05,4,17.12018669491107,2,1,2,1,2053-01-15,6883,92.4811589620995,38893.0,1,1.953,1.94,107,0,27.75,38.150000000000034,0
2,76478,0,0,4,1,0,800,29316,2024-01-29,6,16.922580613774628,0,1,2,1,2053-01-18,6884,92.36850105384872,15295.6,1,1.492,3.9,109,0,27.650000000000034,38.05000000000001,0
1,44118,1,5,6,1,1,1500,43027,2023-10-09,9,14.657735113720207,2,0,0,1,2053-01-19,6885,33.09065267774874,6302.571428571428,1,1.397,4.87,111,0,27.650000000000034,38.05000000000001,0
0,68410,1,4,4,1,0,2500,80294,2023-05-31,5,12.187804746347664,0,1,0,1,2053-01-20,6886,68.45330755503159,13682.0,2,1.465,4.32,113,0,27.650000000000034,38.150000000000034,0
0,62572,0,1,9,1,1,800,139801,2024-02-26,8,14.735392142056488,2,0,2,1,2053-01-21,6887,73.86341804891234,6257.2,1,1.782,2.69,116,0,27.650000000000034,38.150000000000034,0
2,48932,1,5,9,1,0,1500,96822,2023-07-15,8,17.317017528584437,0,1,1,1,2053-01-23,6888,119.90175120654344,4893.2,2,1.434,4.54,118,0,27.75,38.25,0
0,73234,2,5,1,1,1,800,10769,2023-12-15,3,10.689661995558192,2,2,0,1,2053-01-24,6889,76.2198123052851,36617.0,0,1.387,4.2700000000000005,121,0,27.75,38.25,0
1,39471,0,4,6,0,0,2500,55855,2023-10-22,10,18.25589307269794,1,2,2,1,2053-01-25,6890,33.09065267774874,5638.714285714285,2,1.532,4.15,126,0,27.75,38.25,0
